benchmark_id,request_id,true_type,true_subtype,pred_type,pred_subtype,attributes,metadata,en_attributes,confidence
1,REC-000348,Feedback,Bug Report,Feedback,Testimonial,"{""sku"": ""SKU-0IUIXP1G"", ""upc"": ""303132330965"", ""name"": ""Artículo_ou4nef"", ""size"": ""L"", ""tags"": [""libros"", ""muebles"", ""muebles"", ""hogar"", ""electrónica""], ""brand"": ""MarcaD"", ""color"": ""premium"", ""price"": 27.95, ""rating"": ""3.5"", ""weight"": 69.59, ""material"": ""Algodón"", ""inventory"": 507, ""dimensions"": {""width"": 113, ""height"": 89, ""length"": 189}, ""createdDate"": ""2026-02-05T15:29:03.936Z"", ""description"": ""Un producto de alimentos profesional"", ""lastModified"": ""2026-03-23T10:31:52.188Z""}","{""region"": ""APAC"", ""source"": ""API"", ""status"": ""Archivado"", ""verified"": true, ""confidence"": ""36.00"", ""department"": ""Finanzas"", ""dataQuality"": ""Baja"", ""lastChecked"": ""2026-03-14T17:00:00.423Z""}","{""sku"":""SKU-0IUIXP1G"",""upc"":""303132330965"",""name"":""Item_ou4nef"",""size"":""L"",""tags"":[""books"",""furniture"",""furniture"",""home"",""electronics""],""brand"":""BrandD"",""color"":""premium"",""price"":27.95,""rating"":""3.5"",""weight"":69.59,""material"":""Cotton"",""inventory"":507,""dimensions"":{""width"":113,""height"":89,""length"":189},""createdDate"":""2026-02-05T15:29:03.936Z"",""description"":""A professional food product"",""lastModified"":""2026-03-23T10:31:52.188Z""}",0.360
1,REC-000349,Return,Unwanted,Return,Duplicate,"{""sku"": ""SKU-RPMW1AD0"", ""upc"": ""437088079928"", ""name"": ""Artículo_ejyidi"", ""size"": ""One Size"", ""tags"": [""arte"", ""ropa"", ""muebles""], ""brand"": ""Premium"", ""color"": ""profesional"", ""price"": 76.77, ""rating"": ""0.0"", ""weight"": 80.15, ""material"": ""Madera"", ""inventory"": 300, ""dimensions"": {""width"": 241, ""height"": 53, ""length"": 121}, ""createdDate"": ""2025-05-29T09:51:16.434Z"", ""description"": ""Un producto de arte profesional"", ""lastModified"": ""2026-02-26T06:28:09.740Z""}","{""region"": ""LATAM"", ""source"": ""Extracción Web"", ""status"": ""Pendiente"", ""verified"": false, ""confidence"": ""51.22"", ""department"": ""Marketing"", ""dataQuality"": ""Baja"", ""lastChecked"": ""2026-02-28T03:58:10.478Z""}","{""sku"":""SKU-RPMW1AD0"",""upc"":""437088079928"",""name"":""Item_ejyidi"",""size"":""One Size"",""tags"":[""art"",""clothing"",""furniture""],""brand"":""Premium"",""color"":""professional"",""price"":76.77,""rating"":""0.0"",""weight"":80.15,""material"":""Wood"",""inventory"":300,""dimensions"":{""width"":241,""height"":53,""length"":121},""createdDate"":""2025-05-29T09:51:16.434Z"",""description"":""A professional art product"",""lastModified"":""2026-02-26T06:28:09.740Z""}",0.512
1,REC-000350,Event,Hybrid,Event,Conference,,"{""region"": ""US"", ""source"": ""Entrada Manual"", ""status"": ""Inactivo"", ""verified"": false, ""confidence"": ""95.36"", ""department"": ""Finanzas"", ""dataQuality"": ""Alta"", ""lastChecked"": ""2026-03-08T04:15:54.376Z""}",,0.954
1,REC-000351,System,Network,System,Cache,"{""sku"": ""SKU-KY8UMW8N"", ""upc"": ""904841229463"", ""name"": ""Artículo_misar"", ""size"": ""XXL"", ""tags"": [""electrónica""], ""brand"": ""Económico"", ""color"": ""azul"", ""price"": 69.6, ""rating"": ""2.9"", ""weight"": 44.15, ""material"": ""Poliéster"", ""inventory"": 42, ""dimensions"": {""width"": 149, ""height"": 339, ""length"": 241}, ""createdDate"": ""2026-02-16T17:20:11.790Z"", ""description"": ""Un producto de ropa de lujo"", ""lastModified"": ""2026-03-19T22:46:42.847Z""}","{""region"": ""MENA"", ""source"": ""Extracción Web"", ""status"": ""Inactivo"", ""verified"": false, ""confidence"": ""89.47"", ""department"": ""Finanzas"", ""dataQuality"": ""Media"", ""lastChecked"": ""2026-03-14T12:11:08.900Z""}","{""sku"":""SKU-KY8UMW8N"",""upc"":""904841229463"",""name"":""Item_misar"",""size"":""XXL"",""tags"":[""electronics""],""brand"":""Budget"",""color"":""blue"",""price"":69.6,""rating"":""2.9"",""weight"":44.15,""material"":""Polyester"",""inventory"":42,""dimensions"":{""width"":149,""height"":339,""length"":241},""createdDate"":""2026-02-16T17:20:11.790Z"",""description"":""A deluxe clothing product"",""lastModified"":""2026-03-19T22:46:42.847Z""}",0.895
1,REC-000352,User,Influencer,User,Internal,"{""sku"": ""SKU-0B0IRNA1"", ""upc"": ""323901790444"", ""name"": ""Artículo_b970ck"", ""size"": ""M"", ""tags"": [""libros""], ""brand"": ""Genérico"", ""color"": ""premium"", ""price"": 76.69, ""rating"": ""4.4"", ""weight"": 37.36, ""material"": ""Lana"", ""inventory"": 538, ""dimensions"": {""width"": 355, ""height"": 334, ""length"": 157}, ""createdDate"": ""2025-10-15T13:51:54.628Z"", ""description"": ""Un producto de deportes de lujo"", ""lastModified"": ""2026-03-06T06:43:39.658Z""}","{""region"": ""US"", ""source"": ""Envío de Usuario"", ""status"": ""Archivado"", ""verified"": false, ""confidence"": ""39.16"", ""department"": ""Ventas"", ""dataQuality"": ""Alta"", ""lastChecked"": ""2026-03-05T06:55:32.251Z""}","{""sku"":""SKU-0B0IRNA1"",""upc"":""323901790444"",""name"":""Item_b970ck"",""size"":""M"",""tags"":[""books""],""brand"":""Generic"",""color"":""premium"",""price"":76.69,""rating"":""4.4"",""weight"":37.36,""material"":""Wool"",""inventory"":538,""dimensions"":{""width"":355,""height"":334,""length"":157},""createdDate"":""2025-10-15T13:51:54.628Z"",""description"":""A deluxe sports product"",""lastModified"":""2026-03-06T06:43:39.658Z""}",0.392
1,REC-000353,Service,Consultation,Service,Support,"{""sku"": ""SKU-EC29M3YS"", ""upc"": ""337838261404"", ""name"": ""Artículo_nx1zmq"", ""size"": ""XXL"", ""tags"": [""arte"", ""hogar"", ""deportes"", ""juguetes""], ""brand"": ""Genérico"", ""color"": ""grande"", ""price"": 13.39, ""rating"": ""0.5"", ""weight"": 30.59, ""material"": ""Metal"", ""inventory"": 439, ""dimensions"": {""width"": 49, ""height"": 448, ""length"": 194}, ""createdDate"": ""2025-08-27T22:42:41.795Z"", ""description"": ""Un producto de juguetes profesional"", ""lastModified"": ""2026-03-21T01:36:57.300Z""}","{""region"": ""US"", ""source"": ""Extracción Web"", ""status"": ""Revisión"", ""verified"": false, ""confidence"": ""43.87"", ""department"": ""Finanzas"", ""dataQuality"": ""Alta"", ""lastChecked"": ""2026-03-18T13:57:29.679Z""}","{""sku"":""SKU-EC29M3YS"",""upc"":""337838261404"",""name"":""Item_nx1zmq"",""size"":""XXL"",""tags"":[""art"",""home"",""sports"",""toys""],""brand"":""Generic"",""color"":""large"",""price"":13.39,""rating"":""0.5"",""weight"":30.59,""material"":""Metal"",""inventory"":439,""dimensions"":{""width"":49,""height"":448,""length"":194},""createdDate"":""2025-08-27T22:42:41.795Z"",""description"":""A professional toys product"",""lastModified"":""2026-03-21T01:36:57.300Z""}",0.439
1,REC-000354,Marketing,Affiliate,Marketing,Webinar,"{""sku"": ""SKU-0D2J6G84"", ""upc"": ""38405513051"", ""name"": ""Artículo_y192m"", ""size"": ""One Size"", ""tags"": [""deportes"", ""música""], ""brand"": ""Premium"", ""color"": ""de lujo"", ""price"": 64.56, ""rating"": ""0.7"", ""weight"": 53.11, ""material"": ""Poliéster"", ""inventory"": 4, ""dimensions"": {""width"": 10, ""height"": 281, ""length"": 81}, ""createdDate"": ""2025-12-02T20:32:29.757Z"", ""description"": ""Un producto de ropa premium"", ""lastModified"": ""2026-03-26T15:51:16.449Z""}","{""region"": ""MENA"", ""source"": ""Entrada Manual"", ""status"": ""Revisión"", ""verified"": false, ""confidence"": ""76.07"", ""department"": ""Marketing"", ""dataQuality"": ""Baja"", ""lastChecked"": ""2026-03-02T08:04:56.583Z""}","{""sku"":""SKU-0D2J6G84"",""upc"":""38405513051"",""name"":""Item_y192m"",""size"":""One Size"",""tags"":[""sports"",""music""],""brand"":""Premium"",""color"":""deluxe"",""price"":64.56,""rating"":""0.7"",""weight"":53.11,""material"":""Polyester"",""inventory"":4,""dimensions"":{""width"":10,""height"":281,""length"":81},""createdDate"":""2025-12-02T20:32:29.757Z"",""description"":""A premium clothing product"",""lastModified"":""2026-03-26T15:51:16.449Z""}",0.761
1,REC-000355,Event,In Person,Event,Launch,"{""sku"": ""SKU-D1KH2KXJ"", ""upc"": ""602996539784"", ""name"": ""Artículo_0bf7ac"", ""size"": ""M"", ""tags"": [""electrónica"", ""libros"", ""comida""], ""brand"": ""Lujo"", ""color"": ""profesional"", ""price"": 92, ""rating"": ""1.1"", ""weight"": 58.52, ""material"": ""Metal"", ""inventory"": 869, ""dimensions"": {""width"": 192, ""height"": 267, ""length"": 438}, ""createdDate"": ""2026-02-19T14:44:07.424Z"", ""description"": ""Un producto de hogar básico"", ""lastModified"": ""2026-03-23T12:32:30.495Z""}","{""region"": ""APAC"", ""source"": ""Importación"", ""status"": ""Inactivo"", ""verified"": false, ""confidence"": ""67.18"", ""department"": ""Finanzas"", ""dataQuality"": ""Baja"", ""lastChecked"": ""2026-03-24T06:52:38.429Z""}","{""sku"":""SKU-D1KH2KXJ"",""upc"":""602996539784"",""name"":""Item_0bf7ac"",""size"":""M"",""tags"":[""electronics"",""books"",""food""],""brand"":""Luxury"",""color"":""professional"",""price"":92,""rating"":""1.1"",""weight"":58.52,""material"":""Metal"",""inventory"":869,""dimensions"":{""width"":192,""height"":267,""length"":438},""createdDate"":""2026-02-19T14:44:07.424Z"",""description"":""A basic home product"",""lastModified"":""2026-03-23T12:32:30.495Z""}",0.672
1,REC-000356,Security,Firewall,Security,Permission,"{""sku"": ""SKU-I6ZW27NX"", ""upc"": ""980522016065"", ""name"": ""Artículo_huj2an"", ""size"": ""S"", ""tags"": [""deportes""], ""brand"": ""Genérico"", ""color"": ""grande"", ""price"": 67.31, ""rating"": ""0.9"", ""weight"": 29.58, ""material"": ""Poliéster"", ""inventory"": 597, ""dimensions"": {""width"": 262, ""height"": 325, ""length"": 476}, ""createdDate"": ""2025-12-15T05:03:28.535Z"", ""description"": ""Un producto de alimentos premium"", ""lastModified"": ""2026-03-07T17:16:38.676Z""}","{""region"": ""LATAM"", ""source"": ""Entrada Manual"", ""status"": ""Revisión"", ""verified"": false, ""confidence"": ""70.82"", ""department"": ""Finanzas"", ""dataQuality"": ""Baja"", ""lastChecked"": ""2026-03-17T20:31:28.677Z""}","{""sku"":""SKU-I6ZW27NX"",""upc"":""980522016065"",""name"":""Item_huj2an"",""size"":""S"",""tags"":[""sports""],""brand"":""Generic"",""color"":""large"",""price"":67.31,""rating"":""0.9"",""weight"":29.58,""material"":""Polyester"",""inventory"":597,""dimensions"":{""width"":262,""height"":325,""length"":476},""createdDate"":""2025-12-15T05:03:28.535Z"",""description"":""A premium food product"",""lastModified"":""2026-03-07T17:16:38.676Z""}",0.708
1,REC-000357,Content,Image,Document,Receipt,"{""sku"": ""SKU-41CLIF88"", ""upc"": ""802204129654"", ""name"": ""Artículo_zqxkt"", ""size"": ""S"", ""tags"": [""ropa""], ""brand"": ""MarcaE"", ""color"": ""azul"", ""price"": 39.87, ""rating"": ""4.6"", ""weight"": 39.16, ""material"": ""Vidrio"", ""inventory"": 615, ""dimensions"": {""width"": 202, ""height"": 144, ""length"": 254}, ""createdDate"": ""2025-04-08T17:26:14.139Z"", ""description"": ""Un producto de ropa azul"", ""lastModified"": ""2026-03-07T20:25:20.554Z""}","{""region"": ""APAC"", ""source"": ""Importación"", ""status"": ""Revisión"", ""verified"": true, ""confidence"": ""72.63"", ""department"": ""Soporte"", ""dataQuality"": ""Baja"", ""lastChecked"": ""2026-03-01T08:40:40.307Z""}","{""sku"":""SKU-41CLIF88"",""upc"":""802204129654"",""name"":""Item_zqxkt"",""size"":""S"",""tags"":[""clothing""],""brand"":""BrandE"",""color"":""blue"",""price"":39.87,""rating"":""4.6"",""weight"":39.16,""material"":""Glass"",""inventory"":615,""dimensions"":{""width"":202,""height"":144,""length"":254},""createdDate"":""2025-04-08T17:26:14.139Z"",""description"":""A blue clothing product"",""lastModified"":""2026-03-07T20:25:20.554Z""}",0.726
1,REC-000358,Marketing,Social Media,Marketing,Direct Mail,"{""sku"": ""SKU-3MHXQGBW"", ""upc"": ""166200981942"", ""name"": ""Artículo_t91mcx"", ""size"": ""M"", ""tags"": [""arte""], ""brand"": ""MarcaE"", ""color"": ""azul"", ""price"": 30.5, ""rating"": ""4.5"", ""weight"": 58.13, ""material"": ""Poliéster"", ""inventory"": 284, ""dimensions"": {""width"": 491, ""height"": 239, ""length"": 337}, ""createdDate"": ""2025-05-17T12:41:54.793Z"", ""description"": ""Un producto de alimentos de lujo"", ""lastModified"": ""2026-03-04T15:08:59.016Z""}","{""region"": ""MENA"", ""source"": ""Entrada Manual"", ""status"": ""Archivado"", ""verified"": true, ""confidence"": ""1.14"", ""department"": ""Marketing"", ""dataQuality"": ""Media"", ""lastChecked"": ""2026-03-26T00:04:49.803Z""}","{""sku"":""SKU-3MHXQGBW"",""upc"":""166200981942"",""name"":""Item_t91mcx"",""size"":""M"",""tags"":[""art""],""brand"":""BrandE"",""color"":""blue"",""price"":30.5,""rating"":""4.5"",""weight"":58.13,""material"":""Polyester"",""inventory"":284,""dimensions"":{""width"":491,""height"":239,""length"":337},""createdDate"":""2025-05-17T12:41:54.793Z"",""description"":""A deluxe food product"",""lastModified"":""2026-03-04T15:08:59.016Z""}",0.011
1,REC-000359,Feedback,Bug Report,Feedback,Neutral,"{""sku"": ""SKU-18G6NY01"", ""upc"": ""537888398097"", ""name"": ""Artículo_6jh3os"", ""size"": ""S"", ""tags"": [""libros""], ""brand"": ""Premium"", ""color"": ""grande"", ""price"": 85.12, ""rating"": ""0.5"", ""weight"": 63.64, ""material"": ""Lana"", ""inventory"": 682, ""dimensions"": {""width"": 267, ""height"": 33, ""length"": 72}, ""createdDate"": ""2025-07-06T15:45:49.828Z"", ""description"": ""Un producto de electrónica premium"", ""lastModified"": ""2026-03-24T10:26:49.951Z""}","{""region"": ""US"", ""source"": ""Importación"", ""status"": ""Revisión"", ""verified"": true, ""confidence"": ""14.15"", ""department"": ""Soporte"", ""dataQuality"": ""Alta"", ""lastChecked"": ""2026-03-07T12:01:07.558Z""}","{""sku"":""SKU-18G6NY01"",""upc"":""537888398097"",""name"":""Item_6jh3os"",""size"":""S"",""tags"":[""books""],""brand"":""Premium"",""color"":""large"",""price"":85.12,""rating"":""0.5"",""weight"":63.64,""material"":""Wool"",""inventory"":682,""dimensions"":{""width"":267,""height"":33,""length"":72},""createdDate"":""2025-07-06T15:45:49.828Z"",""description"":""A premium electronics product"",""lastModified"":""2026-03-24T10:26:49.951Z""}",0.142
1,REC-000360,Return,Unwanted,Return,Full,"{""sku"": ""SKU-XRJF3RFG"", ""upc"": ""731245002835"", ""name"": ""Artículo_s0bhog"", ""size"": ""M"", ""tags"": [""música"", ""juguetes"", ""hogar"", ""juguetes"", ""arte""], ""brand"": ""Genérico"", ""color"": ""de lujo"", ""price"": 34.14, ""rating"": ""3.0"", ""weight"": 49.73, ""material"": ""Vidrio"", ""inventory"": 461, ""dimensions"": {""width"": 376, ""height"": 279, ""length"": 343}, ""createdDate"": ""2025-08-15T11:29:33.479Z"", ""description"": ""Un producto de ropa premium"", ""lastModified"": ""2026-03-07T20:07:54.627Z""}","{""region"": ""APAC"", ""source"": ""Importación"", ""status"": ""Pendiente"", ""verified"": false, ""confidence"": ""57.81"", ""department"": ""Ventas"", ""dataQuality"": ""Baja"", ""lastChecked"": ""2026-03-25T01:50:51.637Z""}","{""sku"":""SKU-XRJF3RFG"",""upc"":""731245002835"",""name"":""Item_s0bhog"",""size"":""M"",""tags"":[""music"",""toys"",""home"",""toys"",""art""],""brand"":""Generic"",""color"":""deluxe"",""price"":34.14,""rating"":""3.0"",""weight"":49.73,""material"":""Glass"",""inventory"":461,""dimensions"":{""width"":376,""height"":279,""length"":343},""createdDate"":""2025-08-15T11:29:33.479Z"",""description"":""A premium clothing product"",""lastModified"":""2026-03-07T20:07:54.627Z""}",0.578
1,REC-000361,Marketing,Event,Marketing,Social Media,"{""sku"": ""SKU-WJBWH7U5"", ""upc"": ""154359094887"", ""name"": ""Artículo_e4ewvn"", ""size"": ""XL"", ""tags"": [""muebles"", ""arte"", ""hogar"", ""comida"", ""ropa""], ""brand"": ""Económico"", ""color"": ""consumidor"", ""price"": 24.94, ""rating"": ""0.2"", ""weight"": 82.27, ""material"": ""Poliéster"", ""inventory"": 481, ""dimensions"": {""width"": 35, ""height"": 248, ""length"": 102}, ""createdDate"": ""2026-02-07T06:16:54.633Z"", ""description"": ""Un producto de alimentos azul"", ""lastModified"": ""2026-03-03T07:15:53.490Z""}","{""region"": ""EU"", ""source"": ""Entrada Manual"", ""status"": ""Archivado"", ""verified"": true, ""confidence"": ""55.30"", ""department"": ""Ventas"", ""dataQuality"": ""Media"", ""lastChecked"": ""2026-02-25T16:54:00.692Z""}","{""sku"":""SKU-WJBWH7U5"",""upc"":""154359094887"",""name"":""Item_e4ewvn"",""size"":""XL"",""tags"":[""furniture"",""art"",""home"",""food"",""clothing""],""brand"":""Budget"",""color"":""consumer"",""price"":24.94,""rating"":""0.2"",""weight"":82.27,""material"":""Polyester"",""inventory"":481,""dimensions"":{""width"":35,""height"":248,""length"":102},""createdDate"":""2026-02-07T06:16:54.633Z"",""description"":""A blue food product"",""lastModified"":""2026-03-03T07:15:53.490Z""}",0.553
1,REC-000362,Shipping,Insured,Payment,Digital Wallet,"{""sku"": ""SKU-7WSH13LC"", ""upc"": ""247160317615"", ""name"": ""Artículo_b7qn0qj"", ""size"": ""L"", ""tags"": [""juguetes"", ""electrónica""], ""brand"": ""MarcaE"", ""color"": ""azul"", ""price"": 9.79, ""rating"": ""0.6"", ""weight"": 98.07, ""material"": ""Madera"", ""inventory"": 583, ""dimensions"": {""width"": 371, ""height"": 496, ""length"": 138}, ""createdDate"": ""2025-12-21T07:57:39.798Z"", ""description"": ""Un producto de electrónica profesional"", ""lastModified"": ""2026-03-02T10:32:40.459Z""}","{""region"": ""LATAM"", ""source"": ""API"", ""status"": ""Revisión"", ""verified"": true, ""confidence"": ""64.26"", ""department"": ""Finanzas"", ""dataQuality"": ""Alta"", ""lastChecked"": ""2026-03-13T15:36:24.545Z""}","{""sku"":""SKU-7WSH13LC"",""upc"":""247160317615"",""name"":""Item_b7qn0qj"",""size"":""L"",""tags"":[""toys"",""electronics""],""brand"":""BrandE"",""color"":""blue"",""price"":9.79,""rating"":""0.6"",""weight"":98.07,""material"":""Wood"",""inventory"":583,""dimensions"":{""width"":371,""height"":496,""length"":138},""createdDate"":""2025-12-21T07:57:39.798Z"",""description"":""A professional electronics product"",""lastModified"":""2026-03-02T10:32:40.459Z""}",0.643
1,REC-000363,Analytics,Conversion,Analytics,Engagement,"{""sku"": ""SKU-U726IVVU"", ""upc"": ""566662514264"", ""name"": ""Artículo_4aasj"", ""size"": ""S"", ""tags"": [""música"", ""juguetes"", ""hogar""], ""brand"": ""MarcaA"", ""color"": ""estándar"", ""price"": 94.61, ""rating"": ""3.2"", ""weight"": 6.79, ""material"": ""Metal"", ""inventory"": 507, ""dimensions"": {""width"": 99, ""height"": 443, ""length"": 104}, ""createdDate"": ""2025-12-12T15:22:33.689Z"", ""description"": ""Un producto de deportes azul"", ""lastModified"": ""2026-03-15T10:23:55.334Z""}","{""region"": ""EU"", ""source"": ""Envío de Usuario"", ""status"": ""Inactivo"", ""verified"": false, ""confidence"": ""51.59"", ""department"": ""Soporte"", ""dataQuality"": ""Baja"", ""lastChecked"": ""2026-03-13T17:37:48.516Z""}","{""sku"":""SKU-U726IVVU"",""upc"":""566662514264"",""name"":""Item_4aasj"",""size"":""S"",""tags"":[""music"",""toys"",""home""],""brand"":""BrandA"",""color"":""standard"",""price"":94.61,""rating"":""3.2"",""weight"":6.79,""material"":""Metal"",""inventory"":507,""dimensions"":{""width"":99,""height"":443,""length"":104},""createdDate"":""2025-12-12T15:22:33.689Z"",""description"":""A blue sports product"",""lastModified"":""2026-03-15T10:23:55.334Z""}",0.516
