id,run_id,record_id,attributes,metadata,true_type,pred_type,true_subtype,pred_subtype,created_at
6011,4,REC-000011,"{""sku"":""SKU-MTS5PS86"",""upc"":""418552400236"",""name"":""Item_0qbpzv"",""size"":""XL"",""tags"":[""music""],""brand"":""Generic"",""color"":""standard"",""price"":25.25,""rating"":""3.9"",""weight"":28.54,""material"":""Wool"",""inventory"":264,""dimensions"":{""width"":142,""height"":64,""length"":171},""createdDate"":""2025-06-05T18:27:34.514Z"",""description"":""A professional electronics product"",""lastModified"":""2026-02-25T17:32:17.453Z""}","{""region"":""APAC"",""source"":""Import"",""status"":""Inactive"",""verified"":true,""confidence"":""70.17"",""department"":""Support"",""dataQuality"":""High"",""lastChecked"":""2026-02-27T20:49:10.218Z""}",Product,Product,Licensed,Physical,1774629224350
6012,4,REC-000012,"{""sku"":""SKU-277U384Y"",""upc"":""310614383900"",""name"":""Item_ifqvok"",""size"":""XS"",""tags"":[""furniture"",""books"",""electronics""],""brand"":""Budget"",""color"":""premium"",""price"":83.43,""rating"":""2.5"",""weight"":77.1,""material"":""Polyester"",""inventory"":313,""dimensions"":{""width"":273,""height"":345,""length"":136},""createdDate"":""2025-05-22T23:02:12.876Z"",""description"":""A consumer books product"",""lastModified"":""2026-03-15T13:58:44.426Z""}","{""region"":""APAC"",""source"":""Import"",""status"":""Inactive"",""verified"":false,""confidence"":""75.39"",""department"":""Support"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-25T03:24:37.113Z""}",Alert,Alert,Warning,Debug,1774629224350
6013,4,REC-000013,"{""sku"":""SKU-AUM137JM"",""upc"":""166597403646"",""name"":""Item_2lbj86"",""size"":""One Size"",""tags"":[""furniture"",""art"",""furniture""],""brand"":""Budget"",""color"":""deluxe"",""price"":44.04,""rating"":""1.3"",""weight"":62.09,""material"":""Nylon"",""inventory"":341,""dimensions"":{""width"":496,""height"":69,""length"":107},""createdDate"":""2025-08-27T12:02:24.086Z"",""description"":""A premium food product"",""lastModified"":""2026-03-06T16:02:36.663Z""}","{""region"":""LATAM"",""source"":""API"",""status"":""Inactive"",""verified"":false,""confidence"":""58.31"",""department"":""Marketing"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-12T09:40:43.895Z""}",Service,Service,Support,Express,1774629224350
6014,4,REC-000014,"{""sku"":""SKU-UYPJ6X36"",""upc"":""998056963877"",""name"":""Item_2qkz29"",""size"":""XL"",""tags"":[""electronics"",""home"",""furniture"",""sports"",""toys""],""brand"":""Generic"",""color"":""red"",""price"":25.4,""rating"":""3.9"",""weight"":84.36,""material"":""Wood"",""inventory"":424,""dimensions"":{""width"":317,""height"":106,""length"":321},""createdDate"":""2026-01-31T00:24:14.650Z"",""description"":""A consumer toys product"",""lastModified"":""2026-03-08T23:29:48.234Z""}","{""region"":""LATAM"",""source"":""User Submission"",""status"":""Archived"",""verified"":true,""confidence"":""90.00"",""department"":""Sales"",""dataQuality"":""High"",""lastChecked"":""2026-03-24T14:40:13.390Z""}",System,System,Authentication,Security,1774629224350
6015,4,REC-000015,"{""sku"":""SKU-R4ZIW929"",""upc"":""113104921550"",""name"":""Item_71opztf"",""size"":""XS"",""tags"":[""sports"",""clothing"",""art"",""electronics""],""brand"":""BrandD"",""color"":""blue"",""price"":90.95,""rating"":""0.6"",""weight"":11.68,""material"":""Nylon"",""inventory"":406,""dimensions"":{""width"":487,""height"":54,""length"":29},""createdDate"":""2025-05-07T07:02:14.085Z"",""description"":""A premium music product"",""lastModified"":""2026-03-20T23:55:51.819Z""}","{""region"":""EU"",""source"":""Import"",""status"":""Review"",""verified"":false,""confidence"":""37.72"",""department"":""Operations"",""dataQuality"":""High"",""lastChecked"":""2026-03-15T08:38:02.626Z""}",Complaint,Complaint,Safety,Pricing,1774629224350
6016,4,REC-000016,"{""sku"":""SKU-28BYKZHY"",""upc"":""555962277683"",""name"":""Item_ytt5on"",""size"":""L"",""tags"":[""food"",""food"",""music"",""art"",""clothing""],""brand"":""Premium"",""color"":""basic"",""price"":9.98,""rating"":""0.8"",""weight"":19.18,""material"":""Plastic"",""inventory"":753,""dimensions"":{""width"":458,""height"":425,""length"":177},""createdDate"":""2025-10-23T02:51:43.720Z"",""description"":""A consumer art product"",""lastModified"":""2026-03-24T05:56:07.552Z""}","{""region"":""EU"",""source"":""Import"",""status"":""Review"",""verified"":false,""confidence"":""46.86"",""department"":""Sales"",""dataQuality"":""High"",""lastChecked"":""2026-03-27T05:36:42.034Z""}",Analytics,Analytics,Conversion,Traffic,1774629224350
6017,4,REC-000017,"{""sku"":""SKU-F8C4L35Y"",""upc"":""872209761982"",""name"":""Item_b8701m"",""size"":""One Size"",""tags"":[""furniture"",""books""],""brand"":""BrandA"",""color"":""deluxe"",""price"":70.97,""rating"":""3.4"",""weight"":39.77,""material"":""Wood"",""inventory"":910,""dimensions"":{""width"":72,""height"":226,""length"":497},""createdDate"":""2025-06-07T20:31:21.405Z"",""description"":""A standard electronics product"",""lastModified"":""2026-02-28T23:06:58.927Z""}","{""region"":""LATAM"",""source"":""Manual Entry"",""status"":""Pending"",""verified"":true,""confidence"":""3.92"",""department"":""Support"",""dataQuality"":""High"",""lastChecked"":""2026-03-15T07:03:25.261Z""}",Product,Product,Licensed,Physical,1774629224350
6018,4,REC-000018,"{""sku"":""SKU-68YJZQ6I"",""upc"":""639981670645"",""name"":""Item_9pg919i"",""size"":""XS"",""tags"":[""art""],""brand"":""Generic"",""color"":""basic"",""price"":85.32,""rating"":""5.0"",""weight"":10.99,""material"":""Cotton"",""inventory"":335,""dimensions"":{""width"":358,""height"":464,""length"":238},""createdDate"":""2025-04-10T12:16:49.723Z"",""description"":""A premium furniture product"",""lastModified"":""2026-03-22T01:41:17.482Z""}","{""region"":""LATAM"",""source"":""API"",""status"":""Active"",""verified"":false,""confidence"":""31.17"",""department"":""Support"",""dataQuality"":""High"",""lastChecked"":""2026-02-27T22:28:57.144Z""}",User,User,Individual,Influencer,1774629224350
6019,4,REC-000019,"{""sku"":""SKU-844GEI74"",""upc"":""583385499418"",""name"":""Item_mqu5vf"",""size"":""One Size"",""tags"":[""home""],""brand"":""Premium"",""color"":""standard"",""price"":64.11,""rating"":""4.5"",""weight"":99.68,""material"":""Wood"",""inventory"":53,""dimensions"":{""width"":1,""height"":334,""length"":99},""createdDate"":""2025-07-11T15:36:17.768Z"",""description"":""A blue art product"",""lastModified"":""2026-03-15T13:20:09.055Z""}","{""region"":""APAC"",""source"":""Manual Entry"",""status"":""Archived"",""verified"":false,""confidence"":""16.75"",""department"":""Finance"",""dataQuality"":""High"",""lastChecked"":""2026-03-10T22:31:22.770Z""}",Security,Security,VPN,Access Control,1774629224350
6020,4,REC-000020,"{""sku"":""SKU-VDOVH0SB"",""upc"":""25732940437"",""name"":""Item_1qq16e"",""size"":""XS"",""tags"":[""art"",""home"",""food"",""food""],""brand"":""Premium"",""color"":""large"",""price"":64.24,""rating"":""2.0"",""weight"":99,""material"":""Glass"",""inventory"":670,""dimensions"":{""width"":353,""height"":118,""length"":267},""createdDate"":""2025-06-27T00:50:44.610Z"",""description"":""A standard art product"",""lastModified"":""2026-03-27T05:12:42.593Z""}","{""region"":""LATAM"",""source"":""API"",""status"":""Pending"",""verified"":true,""confidence"":""14.46"",""department"":""Support"",""dataQuality"":""Low"",""lastChecked"":""2026-02-26T19:17:33.526Z""}",Complaint,Complaint,Safety,Pricing,1774629224350
6021,4,REC-000021,"{""sku"":""SKU-1JEXGYJU"",""upc"":""286285480292"",""name"":""Item_556vb"",""size"":""XS"",""tags"":[""clothing"",""music"",""home""],""brand"":""BrandB"",""color"":""deluxe"",""price"":57.71,""rating"":""1.0"",""weight"":94.89,""material"":""Metal"",""inventory"":960,""dimensions"":{""width"":3,""height"":374,""length"":82},""createdDate"":""2025-05-21T18:55:41.500Z"",""description"":""A standard clothing product"",""lastModified"":""2026-03-06T18:20:05.756Z""}","{""region"":""EU"",""source"":""API"",""status"":""Pending"",""verified"":false,""confidence"":""32.08"",""department"":""Finance"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-05T14:20:09.461Z""}",Alert,Alert,Security,Error,1774629224350
6022,4,REC-000022,"{""sku"":""SKU-I213M0UI"",""upc"":""157886394405"",""name"":""Item_ae0b5m"",""size"":""XL"",""tags"":[""home"",""books"",""electronics"",""music""],""brand"":""BrandB"",""color"":""standard"",""price"":87.8,""rating"":""2.5"",""weight"":63.41,""material"":""Wool"",""inventory"":118,""dimensions"":{""width"":72,""height"":430,""length"":475},""createdDate"":""2025-10-10T11:25:09.606Z"",""description"":""A small books product"",""lastModified"":""2026-02-28T17:20:10.343Z""}","{""region"":""LATAM"",""source"":""Manual Entry"",""status"":""Active"",""verified"":true,""confidence"":""42.34"",""department"":""Finance"",""dataQuality"":""Low"",""lastChecked"":""2026-03-12T18:25:51.798Z""}",Communication,Communication,SMS,WhatsApp,1774629224350
6023,4,REC-000023,"{""sku"":""SKU-PHSK9TVJ"",""upc"":""236551829200"",""name"":""Item_tq3urv"",""size"":""XL"",""tags"":[""electronics""],""brand"":""Generic"",""color"":""basic"",""price"":90.44,""rating"":""4.2"",""weight"":16.45,""material"":""Cotton"",""inventory"":88,""dimensions"":{""width"":404,""height"":50,""length"":402},""createdDate"":""2025-05-25T00:33:16.203Z"",""description"":""A small home product"",""lastModified"":""2026-03-22T09:25:59.455Z""}","{""region"":""LATAM"",""source"":""Manual Entry"",""status"":""Inactive"",""verified"":false,""confidence"":""25.48"",""department"":""Finance"",""dataQuality"":""High"",""lastChecked"":""2026-03-25T18:23:41.310Z""}",Communication,Communication,SMS,Blog,1774629224350
6024,4,REC-000024,"{""sku"":""SKU-BCSOHOCK"",""upc"":""329898479349"",""name"":""Item_z0fhys"",""size"":""XXL"",""tags"":[""home"",""art"",""electronics""],""brand"":""Premium"",""color"":""blue"",""price"":72.45,""rating"":""2.4"",""weight"":72.33,""material"":""Metal"",""inventory"":180,""dimensions"":{""width"":137,""height"":450,""length"":301},""createdDate"":""2025-11-04T04:01:34.289Z"",""description"":""A deluxe food product"",""lastModified"":""2026-03-17T09:14:33.714Z""}","{""region"":""LATAM"",""source"":""Import"",""status"":""Active"",""verified"":false,""confidence"":""60.10"",""department"":""Marketing"",""dataQuality"":""Low"",""lastChecked"":""2026-03-15T06:18:07.470Z""}",Marketing,Marketing,Affiliate,Content,1774629224350
6025,4,REC-000025,"{""sku"":""SKU-EY621TUW"",""upc"":""763474567396"",""name"":""Item_tndxz"",""size"":""M"",""tags"":[""food"",""furniture"",""home"",""books""],""brand"":""Budget"",""color"":""small"",""price"":30.57,""rating"":""2.2"",""weight"":5.84,""material"":""Polyester"",""inventory"":555,""dimensions"":{""width"":310,""height"":471,""length"":410},""createdDate"":""2026-02-11T13:32:42.500Z"",""description"":""A standard clothing product"",""lastModified"":""2026-03-12T00:51:18.977Z""}","{""region"":""EU"",""source"":""Import"",""status"":""Active"",""verified"":false,""confidence"":""57.58"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-16T01:34:41.390Z""}",Marketing,Marketing,Email Campaign,Event,1774629224350
6026,4,REC-000026,"{""sku"":""SKU-DN01SMX6"",""upc"":""4316016092"",""name"":""Item_1z0n54"",""size"":""XXL"",""tags"":[""furniture""],""brand"":""BrandA"",""color"":""small"",""price"":88.38,""rating"":""4.4"",""weight"":24.37,""material"":""Glass"",""inventory"":85,""dimensions"":{""width"":34,""height"":432,""length"":415},""createdDate"":""2026-01-04T11:31:54.049Z"",""description"":""A red toys product"",""lastModified"":""2026-02-26T10:39:08.177Z""}","{""region"":""US"",""source"":""API"",""status"":""Inactive"",""verified"":true,""confidence"":""89.33"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-14T18:42:26.647Z""}",Security,Security,SSL,Permission,1774629224350
6027,4,REC-000027,"{""sku"":""SKU-6Q9N2N50"",""upc"":""911425423097"",""name"":""Item_90rvtr"",""size"":""L"",""tags"":[""art"",""toys"",""home"",""music"",""food""],""brand"":""BrandE"",""color"":""deluxe"",""price"":80.59,""rating"":""4.6"",""weight"":64.92,""material"":""Glass"",""inventory"":134,""dimensions"":{""width"":261,""height"":309,""length"":394},""createdDate"":""2025-05-21T11:32:03.118Z"",""description"":""A professional clothing product"",""lastModified"":""2026-03-01T20:49:03.489Z""}","{""region"":""APAC"",""source"":""Web Scrape"",""status"":""Active"",""verified"":false,""confidence"":""88.84"",""department"":""Operations"",""dataQuality"":""High"",""lastChecked"":""2026-03-05T06:16:34.113Z""}",User,User,Individual,Admin,1774629224350
6028,4,REC-000028,"{""sku"":""SKU-4H524Y9H"",""upc"":""188923720876"",""name"":""Item_y6fgoy"",""size"":""One Size"",""tags"":[""clothing"",""music"",""clothing""],""brand"":""BrandD"",""color"":""consumer"",""price"":45.68,""rating"":""0.3"",""weight"":78.97,""material"":""Metal"",""inventory"":950,""dimensions"":{""width"":417,""height"":466,""length"":1},""createdDate"":""2025-09-09T00:17:45.947Z"",""description"":""A consumer toys product"",""lastModified"":""2026-03-16T16:16:10.390Z""}","{""region"":""US"",""source"":""API"",""status"":""Active"",""verified"":true,""confidence"":""58.37"",""department"":""Finance"",""dataQuality"":""Low"",""lastChecked"":""2026-03-20T06:01:48.620Z""}",Document,Document,Invoice,Contract,1774629224350
6029,4,REC-000029,"{""sku"":""SKU-I1BJS5PB"",""upc"":""278896050861"",""name"":""Item_rpq2gg"",""size"":""One Size"",""tags"":[""books"",""music"",""sports"",""sports"",""food""],""brand"":""Luxury"",""color"":""standard"",""price"":45.75,""rating"":""2.6"",""weight"":86.33,""material"":""Nylon"",""inventory"":572,""dimensions"":{""width"":422,""height"":290,""length"":301},""createdDate"":""2025-07-25T07:29:08.001Z"",""description"":""A basic food product"",""lastModified"":""2026-03-07T10:16:00.523Z""}","{""region"":""LATAM"",""source"":""Import"",""status"":""Active"",""verified"":false,""confidence"":""80.05"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-02-26T13:26:59.301Z""}",Analytics,Analytics,Cohort,Retention,1774629224350
6030,4,REC-000030,"{""sku"":""SKU-X59F0PG4"",""upc"":""705960896796"",""name"":""Item_82e0pb"",""size"":""S"",""tags"":[""electronics"",""books"",""books""],""brand"":""BrandD"",""color"":""premium"",""price"":8.26,""rating"":""0.3"",""weight"":97.58,""material"":""Cotton"",""inventory"":371,""dimensions"":{""width"":365,""height"":392,""length"":240},""createdDate"":""2025-10-13T06:36:42.288Z"",""description"":""A basic furniture product"",""lastModified"":""2026-03-13T16:32:50.581Z""}","{""region"":""EU"",""source"":""Import"",""status"":""Archived"",""verified"":true,""confidence"":""48.44"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-21T20:18:20.549Z""}",Product,Product,Physical,Custom,1774629224350
6031,4,REC-000031,"{""sku"":""SKU-D6BEN2ZH"",""upc"":""197614774400"",""name"":""Item_pocbkw"",""size"":""One Size"",""tags"":[""furniture"",""music"",""toys"",""furniture"",""toys""],""brand"":""Store Brand"",""color"":""consumer"",""price"":52.48,""rating"":""2.3"",""weight"":0.11,""material"":""Glass"",""inventory"":104,""dimensions"":{""width"":5,""height"":232,""length"":255},""createdDate"":""2026-03-15T20:31:32.888Z"",""description"":""A premium art product"",""lastModified"":""2026-03-22T06:31:11.605Z""}","{""region"":""MENA"",""source"":""Web Scrape"",""status"":""Archived"",""verified"":false,""confidence"":""48.10"",""department"":""Marketing"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-02T20:29:25.519Z""}",Security,Security,VPN,Permission,1774629224350
6032,4,REC-000032,"{""sku"":""SKU-ZJK6V1PA"",""upc"":""514503521192"",""name"":""Item_1i19mj"",""size"":""XL"",""tags"":[""toys"",""electronics"",""furniture"",""sports"",""clothing""],""brand"":""Store Brand"",""color"":""standard"",""price"":81.91,""rating"":""4.9"",""weight"":16.67,""material"":""Metal"",""inventory"":774,""dimensions"":{""width"":317,""height"":264,""length"":440},""createdDate"":""2025-08-31T04:29:20.253Z"",""description"":""A deluxe music product"",""lastModified"":""2026-03-13T06:54:13.121Z""}","{""region"":""MENA"",""source"":""User Submission"",""status"":""Archived"",""verified"":false,""confidence"":""42.48"",""department"":""Finance"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-17T02:29:45.856Z""}",Alert,Alert,Error,Warning,1774629224350
6033,4,REC-000033,"{""sku"":""SKU-DINNXF56"",""upc"":""361839315547"",""name"":""Item_y6f8t7"",""size"":""XXL"",""tags"":[""food"",""sports"",""electronics""],""brand"":""BrandC"",""color"":""deluxe"",""price"":11,""rating"":""3.9"",""weight"":60.97,""material"":""Glass"",""inventory"":249,""dimensions"":{""width"":12,""height"":344,""length"":367},""createdDate"":""2025-10-02T03:46:32.755Z"",""description"":""A blue toys product"",""lastModified"":""2026-03-14T21:58:41.076Z""}","{""region"":""APAC"",""source"":""Manual Entry"",""status"":""Active"",""verified"":true,""confidence"":""7.65"",""department"":""Sales"",""dataQuality"":""Low"",""lastChecked"":""2026-03-10T05:22:37.776Z""}",Communication,Communication,Newsletter,Email,1774629224350
6034,4,REC-000034,"{""sku"":""SKU-6CRB0YQJ"",""upc"":""739632063881"",""name"":""Item_aphurf"",""size"":""XL"",""tags"":[""books"",""electronics"",""books"",""home"",""art""],""brand"":""Budget"",""color"":""large"",""price"":43.31,""rating"":""3.0"",""weight"":95.68,""material"":""Wood"",""inventory"":562,""dimensions"":{""width"":221,""height"":432,""length"":129},""createdDate"":""2025-06-14T05:10:28.737Z"",""description"":""A small art product"",""lastModified"":""2026-03-15T08:58:12.306Z""}","{""region"":""LATAM"",""source"":""Web Scrape"",""status"":""Review"",""verified"":true,""confidence"":""34.33"",""department"":""Finance"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-03T05:36:08.120Z""}",Security,Security,Patch,VPN,1774629224350
